timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1657207840759,1,/Webtours/,200,OK,UC_03 3-67,text,true,,664,798,76,100,http://localhost:1080/Webtours/,1,0,0
1657207840769,29,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-67,text,true,,1025,804,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,28,0,0
1657207840798,74,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-67,text,true,,1754,845,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,73,0,0
1657207840888,32,/WebTours/home.html,200,OK,UC_03 3-67,text,true,,1659,841,76,100,http://localhost:1080/WebTours/home.html,32,0,0
1657207840920,0,/Webtours/header.html,200,OK,UC_03 3-67,text,true,,1007,821,76,100,http://localhost:1080/Webtours/header.html,0,0,0
1657207840758,162,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-67,,true,,6109,4109,76,100,null,134,0,0
1657207841253,29,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-68,text,true,,1025,986,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,28,0,0
1657207841293,64,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-68,text,true,,1757,799,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,63,0,0
1657207841359,45,/WebTours/home.html,304,Not Modified,UC_03 3-68,,true,,193,306,76,100,http://localhost:1080/WebTours/home.html,0,0,0
1657207837329,4076,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-68,,true,,2975,2091,76,100,null,91,0,0
1657207833915,7490,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-68,,true,,12890,9155,76,100,null,345,0,1
1657207841376,29,/cgi-bin/login.pl,200,OK,UC_03 3-37,text,true,,925,1066,76,100,http://localhost:1080/cgi-bin/login.pl,28,0,0
1657207841455,28,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-37,text,true,,1749,981,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,27,0,0
1657207841502,59,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-37,text,true,,1165,976,76,100,http://localhost:1080/cgi-bin/login.pl?intro=true,58,0,0
1657207837781,3780,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-37,,true,,3839,3023,76,100,null,113,0,0
1657207842693,1,/Webtours/,200,OK,UC_02 2-7,text,true,,664,798,20,100,http://localhost:1080/Webtours/,1,0,1
1657207842697,34,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_02 2-7,text,true,,1025,804,20,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,33,0,0
1657207842731,86,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-7,text,true,,1751,845,20,100,http://localhost:1080/cgi-bin/nav.pl?in=home,82,0,0
1657207842842,22,/WebTours/home.html,200,OK,UC_02 2-7,text,true,,1659,841,20,100,http://localhost:1080/WebTours/home.html,22,0,0
1657207842864,1,/Webtours/header.html,200,OK,UC_02 2-7,text,true,,1007,821,20,100,http://localhost:1080/Webtours/header.html,1,0,0
1657207842692,173,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_02 2-7,,true,,6106,4109,20,100,null,139,0,1
1657207843702,36,/cgi-bin/reservations.pl,200,OK,UC_02 2-17,text,true,,2734,1347,20,100,http://localhost:1080/cgi-bin/reservations.pl,34,0,0
1657207840070,3668,Find_Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_02 2-17,,true,,2734,1347,20,100,null,34,0,0
1657207844452,0,/Webtours/,200,OK,UC_03 3-36,text,true,,664,798,76,100,http://localhost:1080/Webtours/,0,0,0
1657207844465,30,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-36,text,true,,1025,804,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,29,0,0
1657207844495,77,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-36,text,true,,1755,845,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,76,0,0
1657207844575,44,/WebTours/home.html,200,OK,UC_03 3-36,text,true,,1659,841,76,100,http://localhost:1080/WebTours/home.html,44,0,0
1657207844619,1,/Webtours/header.html,200,OK,UC_03 3-36,text,true,,1007,821,76,100,http://localhost:1080/Webtours/header.html,1,0,0
1657207844451,169,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-36,,true,,6110,4109,76,100,null,150,0,0
1657207844657,31,/cgi-bin/login.pl,200,OK,UC_03 3-67,text,true,,893,1063,76,100,http://localhost:1080/cgi-bin/login.pl,29,0,0
1657207844752,30,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-67,text,true,,1749,949,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,29,0,0
1657207844813,48,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-67,text,true,,1165,944,76,100,http://localhost:1080/cgi-bin/login.pl?intro=true,46,0,0
1657207840920,3941,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-67,,true,,3807,2956,76,100,null,104,0,0
1657207844964,29,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-37,text,true,,1025,1018,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,28,0,0
1657207845003,67,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-37,text,true,,1755,799,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,65,0,0
1657207845092,25,/WebTours/home.html,304,Not Modified,UC_03 3-37,,true,,193,306,76,100,http://localhost:1080/WebTours/home.html,0,0,0
1657207841561,3556,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-37,,true,,2973,2123,76,100,null,93,0,0
1657207837610,7507,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-37,,true,,12924,9255,76,100,null,341,0,0
1657207846025,30,/cgi-bin/login.pl,200,OK,UC_02 2-7,text,true,,925,1060,20,100,http://localhost:1080/cgi-bin/login.pl,28,0,0
1657207846126,33,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_02 2-7,text,true,,1749,981,20,100,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,31,0,0
1657207846165,71,/cgi-bin/login.pl?intro=true,200,OK,UC_02 2-7,text,true,,1165,976,20,100,http://localhost:1080/cgi-bin/login.pl?intro=true,69,0,0
1657207842865,3371,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-7,,true,,3839,3017,20,100,null,128,0,0
1657207846961,29,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_02 2-17,text,true,,1025,987,20,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,28,0,0
1657207846996,72,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-17,text,true,,1756,799,20,100,http://localhost:1080/cgi-bin/nav.pl?in=home,71,0,0
1657207847090,25,/WebTours/home.html,304,Not Modified,UC_02 2-17,,true,,193,306,20,100,http://localhost:1080/WebTours/home.html,0,0,0
1657207843738,3377,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-17,,true,,2974,2092,20,100,null,99,0,0
1657207832712,14403,UC_02,200,"Number of samples in transaction : 19, number of failing samples : 0",UC_02 2-17,,true,,22738,13426,20,100,null,583,0,0
1657207847599,2,/Webtours/,200,OK,UC_03 3-66,text,true,,664,798,76,100,http://localhost:1080/Webtours/,2,0,1
1657207847609,32,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-66,text,true,,1025,804,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,31,0,0
1657207847642,83,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-66,text,true,,1757,845,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,82,0,0
1657207847750,22,/WebTours/home.html,200,OK,UC_03 3-66,text,true,,1659,841,76,100,http://localhost:1080/WebTours/home.html,22,0,0
1657207847773,0,/Webtours/header.html,200,OK,UC_03 3-66,text,true,,1007,821,76,100,http://localhost:1080/Webtours/header.html,0,0,0
1657207847599,174,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-66,,true,,6112,4109,76,100,null,137,0,1
1657207848225,30,/cgi-bin/login.pl,200,OK,UC_03 3-36,text,true,,893,1064,76,100,http://localhost:1080/cgi-bin/login.pl,29,0,0
1657207848361,29,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-36,text,true,,1749,949,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,28,0,0
1657207848411,56,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-36,text,true,,1165,944,76,100,http://localhost:1080/cgi-bin/login.pl?intro=true,54,0,0
1657207844620,3847,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-36,,true,,3807,2957,76,100,null,111,0,0
1657207848554,28,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-67,text,true,,1025,986,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,27,0,0
1657207848592,67,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-67,text,true,,1748,799,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,66,0,0
1657207848675,31,/WebTours/home.html,304,Not Modified,UC_03 3-67,,true,,193,306,76,100,http://localhost:1080/WebTours/home.html,0,0,0
1657207844861,3845,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-67,,true,,2966,2091,76,100,null,93,0,0
1657207840758,7948,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-67,,true,,12882,9156,76,100,null,331,0,0
1657207849411,27,/cgi-bin/welcome.pl?page=search,200,OK,UC_02 2-7,text,true,,843,1015,20,100,http://localhost:1080/cgi-bin/welcome.pl?page=search,26,0,0
1657207849451,63,/cgi-bin/nav.pl?page=menu&in=flights,200,OK,UC_02 2-7,text,true,,1749,998,20,100,http://localhost:1080/cgi-bin/nav.pl?in=flights&page=menu,61,0,0
1657207849514,83,/cgi-bin/reservations.pl?page=welcome,200,OK,UC_02 2-7,text,true,,4520,999,20,100,http://localhost:1080/cgi-bin/reservations.pl?page=welcome,82,0,0
1657207846236,3361,Flights,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-7,,true,,7112,3012,20,100,null,169,0,0
1657207851292,1,/Webtours/,200,OK,UC_03 3-35,text,true,,664,798,76,100,http://localhost:1080/Webtours/,1,0,0
1657207851300,30,/cgi-bin/login.pl,200,OK,UC_03 3-66,text,true,,893,1066,76,100,http://localhost:1080/cgi-bin/login.pl,28,0,0
1657207851302,28,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-35,text,true,,1025,804,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657207851330,76,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-35,text,true,,1753,845,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,74,0,0
1657207851388,28,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-66,text,true,,1749,949,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,27,0,0
1657207851423,30,/WebTours/home.html,200,OK,UC_03 3-35,text,true,,1659,841,76,100,http://localhost:1080/WebTours/home.html,30,0,0
1657207851453,0,/Webtours/header.html,200,OK,UC_03 3-35,text,true,,1007,821,76,100,http://localhost:1080/Webtours/header.html,0,0,0
1657207851291,162,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-35,,true,,6108,4109,76,100,null,132,0,0
1657207851433,59,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-66,text,true,,1165,944,76,100,http://localhost:1080/cgi-bin/login.pl?intro=true,58,0,0
1657207847773,3719,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-66,,true,,3807,2959,76,100,null,113,0,0
1657207851531,28,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-36,text,true,,1025,986,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,27,0,0
1657207851565,71,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-36,text,true,,1753,799,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,70,0,0
1657207851642,42,/WebTours/home.html,304,Not Modified,UC_03 3-36,,true,,193,306,76,100,http://localhost:1080/WebTours/home.html,0,0,0
1657207848467,3217,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-36,,true,,2971,2091,76,100,null,97,0,0
1657207844451,7233,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-36,,true,,12888,9157,76,100,null,358,0,0
1657207852652,43,/cgi-bin/reservations.pl,200,OK,UC_02 2-7,text,true,,2750,1384,20,100,http://localhost:1080/cgi-bin/reservations.pl,42,0,0
1657207849597,3099,Find_Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_02 2-7,,true,,2750,1384,20,100,null,42,0,0
1657207853712,1,/Webtours/,200,OK,UC_02 2-16,text,true,,664,798,20,100,http://localhost:1080/Webtours/,1,0,1
1657207853720,29,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_02 2-16,text,true,,1025,804,20,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,28,0,0
1657207853749,75,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-16,text,true,,1757,845,20,100,http://localhost:1080/cgi-bin/nav.pl?in=home,73,0,0
1657207853838,33,/WebTours/home.html,200,OK,UC_02 2-16,text,true,,1659,841,20,100,http://localhost:1080/WebTours/home.html,33,0,0
1657207853872,0,/Webtours/header.html,200,OK,UC_02 2-16,text,true,,1007,821,20,100,http://localhost:1080/Webtours/header.html,0,0,0
1657207853712,160,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_02 2-16,,true,,6112,4109,20,100,null,135,0,1
1657207854443,1,/Webtours/,200,OK,UC_03 3-65,text,true,,664,798,76,100,http://localhost:1080/Webtours/,1,0,0
1657207854449,28,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-65,text,true,,1025,804,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657207854477,75,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-65,text,true,,1751,845,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,74,0,0
1657207854559,28,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-66,text,true,,1025,986,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,26,0,0
1657207854569,30,/WebTours/home.html,200,OK,UC_03 3-65,text,true,,1659,841,76,100,http://localhost:1080/WebTours/home.html,30,0,0
1657207854599,1,/Webtours/header.html,200,OK,UC_03 3-65,text,true,,1007,821,76,100,http://localhost:1080/Webtours/header.html,1,0,0
1657207854443,157,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-65,,true,,6106,4109,76,100,null,133,0,0
1657207854592,69,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-66,text,true,,1751,799,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,68,0,0
1657207854664,45,/WebTours/home.html,304,Not Modified,UC_03 3-66,,true,,193,306,76,100,http://localhost:1080/WebTours/home.html,0,0,0
1657207851492,3217,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-66,,true,,2969,2091,76,100,null,94,0,0
1657207847599,7110,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-66,,true,,12888,9159,76,100,null,344,0,1
1657207855184,30,/cgi-bin/login.pl,200,OK,UC_03 3-35,text,true,,925,1062,76,100,http://localhost:1080/cgi-bin/login.pl,29,0,0
1657207855325,28,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-35,text,true,,1749,981,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,27,0,0
1657207855377,54,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-35,text,true,,1165,976,76,100,http://localhost:1080/cgi-bin/login.pl?intro=true,52,0,0
1657207851454,3977,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-35,,true,,3839,3019,76,100,null,108,0,0
1657207855934,28,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_02 2-7,text,true,,1025,1018,20,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,27,0,0
1657207855969,68,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-7,text,true,,1757,799,20,100,http://localhost:1080/cgi-bin/nav.pl?in=home,67,0,0
1657207856059,25,/WebTours/home.html,304,Not Modified,UC_02 2-7,,true,,193,306,20,100,http://localhost:1080/WebTours/home.html,0,0,0
1657207852696,3388,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-7,,true,,2975,2123,20,100,null,94,0,0
1657207842692,13392,UC_02,200,"Number of samples in transaction : 19, number of failing samples : 0",UC_02 2-7,,true,,22782,13645,20,100,null,572,0,1
1657207857470,31,/cgi-bin/login.pl,200,OK,UC_02 2-16,text,true,,893,1066,20,100,http://localhost:1080/cgi-bin/login.pl,29,0,0
1657207857545,34,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_02 2-16,text,true,,1749,949,20,100,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,33,0,0
1657207857603,55,/cgi-bin/login.pl?intro=true,200,OK,UC_02 2-16,text,true,,1165,944,20,100,http://localhost:1080/cgi-bin/login.pl?intro=true,54,0,0
1657207853872,3787,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-16,,true,,3807,2959,20,100,null,116,0,0
1657207857843,32,/cgi-bin/login.pl,200,OK,UC_03 3-65,text,true,,893,1060,76,100,http://localhost:1080/cgi-bin/login.pl,30,0,0
1657207857995,29,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-65,text,true,,1749,949,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,28,0,0
1657207858056,45,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-65,text,true,,1165,944,76,100,http://localhost:1080/cgi-bin/login.pl?intro=true,43,0,0
1657207854600,3501,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-65,,true,,3807,2953,76,100,null,101,0,0
1657207858137,1,/Webtours/,200,OK,UC_03 3-34,text,true,,664,798,76,100,http://localhost:1080/Webtours/,1,0,0
1657207858138,29,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-34,text,true,,1025,804,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657207858167,77,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-34,text,true,,1756,845,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,76,0,0
1657207858246,45,/WebTours/home.html,200,OK,UC_03 3-34,text,true,,1659,841,76,100,http://localhost:1080/WebTours/home.html,45,0,0
1657207858291,1,/Webtours/header.html,200,OK,UC_03 3-34,text,true,,1007,821,76,100,http://localhost:1080/Webtours/header.html,1,0,0
1657207858137,155,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-34,,true,,6111,4109,76,100,null,150,0,0
1657207859070,28,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-35,text,true,,1025,1018,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,27,0,0
1657207859100,74,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-35,text,true,,1757,799,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,73,0,0
1657207859188,33,/WebTours/home.html,304,Not Modified,UC_03 3-35,,true,,193,306,76,100,http://localhost:1080/WebTours/home.html,0,0,0
1657207855431,3790,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-35,,true,,2975,2123,76,100,null,100,0,0
1657207851291,7930,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-35,,true,,12922,9251,76,100,null,340,0,0
1657207860727,27,/cgi-bin/welcome.pl?page=search,200,OK,UC_02 2-16,text,true,,843,983,20,100,http://localhost:1080/cgi-bin/welcome.pl?page=search,25,0,0
1657207860756,73,/cgi-bin/nav.pl?page=menu&in=flights,200,OK,UC_02 2-16,text,true,,1749,966,20,100,http://localhost:1080/cgi-bin/nav.pl?in=flights&page=menu,72,0,0
1657207860831,81,/cgi-bin/reservations.pl?page=welcome,200,OK,UC_02 2-16,text,true,,4520,967,20,100,http://localhost:1080/cgi-bin/reservations.pl?page=welcome,80,0,0
1657207857659,3254,Flights,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-16,,true,,7112,2916,20,100,null,177,0,0
1657207861285,2,/Webtours/,200,OK,UC_03 3-64,text,true,,664,798,76,100,http://localhost:1080/Webtours/,2,0,1
1657207861289,28,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-64,text,true,,1025,804,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657207861318,77,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-64,text,true,,1755,845,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,76,0,0
1657207861397,45,/WebTours/home.html,200,OK,UC_03 3-64,text,true,,1659,841,76,100,http://localhost:1080/WebTours/home.html,45,0,0
1657207861442,0,/Webtours/header.html,200,OK,UC_03 3-64,text,true,,1007,821,76,100,http://localhost:1080/Webtours/header.html,0,0,0
1657207861285,157,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-64,,true,,6110,4109,76,100,null,150,0,1
1657207861820,30,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-65,text,true,,1025,986,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,29,0,0
1657207861852,74,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-65,text,true,,1755,799,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,72,0,0
1657207861930,42,/WebTours/home.html,304,Not Modified,UC_03 3-65,,true,,193,306,76,100,http://localhost:1080/WebTours/home.html,0,0,0
1657207858101,3871,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-65,,true,,2973,2091,76,100,null,101,0,0
1657207854443,7529,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-65,,true,,12886,9153,76,100,null,335,0,0
1657207862160,33,/cgi-bin/login.pl,200,OK,UC_03 3-34,text,true,,893,1065,76,100,http://localhost:1080/cgi-bin/login.pl,31,0,0
1657207862220,62,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-34,text,true,,1749,949,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,60,0,0
1657207862296,64,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-34,text,true,,1165,944,76,100,http://localhost:1080/cgi-bin/login.pl?intro=true,62,0,0
1657207858292,4068,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-34,,true,,3807,2958,76,100,null,153,0,0
1657207863691,1,/Webtours/,200,OK,UC_02 2-6,text,true,,664,798,20,100,http://localhost:1080/Webtours/,1,0,0
1657207863697,30,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_02 2-6,text,true,,1025,804,20,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,28,0,0
1657207863727,77,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-6,text,true,,1753,845,20,100,http://localhost:1080/cgi-bin/nav.pl?in=home,75,0,0
1657207863810,41,/WebTours/home.html,200,OK,UC_02 2-6,text,true,,1659,841,20,100,http://localhost:1080/WebTours/home.html,41,0,0
1657207863851,1,/Webtours/header.html,200,OK,UC_02 2-6,text,true,,1007,821,20,100,http://localhost:1080/Webtours/header.html,1,0,0
1657207863690,162,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_02 2-6,,true,,6108,4109,20,100,null,146,0,0
1657207864846,35,/cgi-bin/reservations.pl,200,OK,UC_02 2-16,text,true,,2732,1345,20,100,http://localhost:1080/cgi-bin/reservations.pl,33,0,0
1657207860913,3968,Find_Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_02 2-16,,true,,2732,1345,20,100,null,33,0,0
1657207864979,1,/Webtours/,200,OK,UC_03 3-33,text,true,,664,798,76,100,http://localhost:1080/Webtours/,1,0,0
1657207864985,30,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-33,text,true,,1025,804,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,29,0,0
1657207865015,75,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-33,text,true,,1757,845,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,74,0,0
1657207865095,43,/WebTours/home.html,200,OK,UC_03 3-33,text,true,,1659,841,76,100,http://localhost:1080/WebTours/home.html,43,0,0
1657207865138,0,/Webtours/header.html,200,OK,UC_03 3-33,text,true,,1007,821,76,100,http://localhost:1080/Webtours/header.html,0,0,0
1657207864979,160,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-33,,true,,6112,4109,76,100,null,147,0,0
1657207865352,30,/cgi-bin/login.pl,200,OK,UC_03 3-64,text,true,,893,1064,76,100,http://localhost:1080/cgi-bin/login.pl,29,0,0
1657207865403,57,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-64,text,true,,1749,949,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,55,0,0
1657207865463,74,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-64,text,true,,1165,944,76,100,http://localhost:1080/cgi-bin/login.pl?intro=true,73,0,0
1657207861442,4096,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-64,,true,,3807,2957,76,100,null,157,0,0
1657207865680,29,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-34,text,true,,1025,986,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,27,0,0
1657207865710,75,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-34,text,true,,1757,799,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,74,0,0
1657207865804,28,/WebTours/home.html,304,Not Modified,UC_03 3-34,,true,,193,306,76,100,http://localhost:1080/WebTours/home.html,0,0,0
1657207862360,3473,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-34,,true,,2975,2091,76,100,null,101,0,0
1657207858137,7696,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-34,,true,,12893,9158,76,100,null,404,0,0
1657207867375,30,/cgi-bin/login.pl,200,OK,UC_02 2-6,text,true,,893,1062,20,100,http://localhost:1080/cgi-bin/login.pl,29,0,0
1657207867511,31,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_02 2-6,text,true,,1749,949,20,100,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,30,0,0
1657207867572,48,/cgi-bin/login.pl?intro=true,200,OK,UC_02 2-6,text,true,,1165,944,20,100,http://localhost:1080/cgi-bin/login.pl?intro=true,46,0,0
1657207863852,3768,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-6,,true,,3807,2955,20,100,null,105,0,0
1657207868126,1,/Webtours/,200,OK,UC_03 3-63,text,true,,664,798,76,100,http://localhost:1080/Webtours/,1,0,0
1657207868139,29,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-63,text,true,,1025,804,76,100,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657207868168,75,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-63,text,true,,1755,845,76,100,http://localhost:1080/cgi-bin/nav.pl?in=home,73,0,0
